id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min
49886,50027,88547,4004,,19    Sex,,10.213435,4.61468,127.551,-48.72,-4.37,32.0,5.77,0.242,K0III:,1.178,-113.48292,57.320571,10.26205,-1.573E-5,4.169E-5,-6.0E-8,2.67387093623928,0.08054135661937624,-2.3620122516666666E-7,-2.1186357E-8,,19,Sex,1,49886,,69.69473963563203,,
49962,50103,88809,4015,,,,10.229427,-40.346056,147.2754,-73.96,8.47,18.0,5.91,0.069,K1III,1.204,-100.401302,50.186635,-95.346584,7.56E-6,5.526E-5,-7.31E-6,2.6780577135282666,-0.7041715126924675,-3.585681981388889E-7,4.1063718E-8,,,Ant,1,49962,,81.73348179780709,,
50050,50191,88955,4023,,,,10.245607,-42.121942,31.0752,-150.68,49.84,7.0,3.85,1.388,A2V,0.051,-20.660362,10.218175,-20.842511,7.9E-7,2.493E-5,7.7E-7,2.682293681974029,-0.7351665677275424,-7.305172538611111E-7,2.41631138E-7,,,Vel,1,50050,,24.25492857109422,,
50099,50241,89062,4036,,,,10.258767,-43.112369,155.521,22.4,-52.68,18.0,5.59,-0.369,K4III,1.52,-101.939423,49.980371,-106.288043,4.87E-6,-2.12E-5,-4.158E-5,2.685738937234814,-0.7524527877486524,1.0859826444444444E-7,-2.55399846E-7,,,Vel,1,50099,,122.3488805326814,,
50161,50303,88960,4024,,23    LMi,,10.270677,29.310501,79.9361,-71.25,-24.05,16.0,5.49,0.976,A0Vn,0.02,-62.680469,30.489917,39.132171,-4.86E-6,3.307E-5,-1.2E-7,2.6888569934897104,0.5115647527702124,-3.454297473958333E-7,-1.1659769E-7,,23,LMi,1,50161,,35.448674447379986,,
50177,50319,89010,4030,,35    Leo,,10.275639,23.503095,31.1721,-200.23,33.89,-33.0,5.95,3.481,G2IV,0.655,-25.722053,12.470801,12.431272,4.289E-5,1.283E-5,-8.76E-6,2.690155976003715,0.410206394654365,-9.707424325763888E-7,1.64303356E-7,,35,Leo,1,50177,,3.5285802582852694,,
50191,50333,89056,4035,,37    Leo,,10.277983,13.728334,179.5332,-22.85,-15.24,3.0,5.42,-0.851,M1III,1.65,-156.979353,75.989094,42.60657,3.15E-6,2.057E-5,-1.216E-5,2.690769584675648,0.239604634500965,-1.1077992600694445E-7,-7.3885604E-8,,37,Leo,1,50191,,190.7216520593905,,
50193,50335,89025,4031,,36Zet Leo,,10.278171,23.417311,84.0336,19.84,-7.3,-16.0,3.43,-1.192,F0III,0.307,-69.409312,33.594777,33.397009,8.93E-6,-1.33E-5,-9.23E-6,2.6908188936365494,0.4087091723252675,9.618703422222222E-8,-3.5391398E-8,Zet,36,Leo,1,50193,,261.09586865859336,,
50194,50336,89024,4032,,,,10.278268,25.370705,108.9325,-128.51,3.18,34.0,5.84,0.654,K2III:,1.206,-88.595967,42.878602,46.674789,1.93E-6,7.446E-5,1.642E-5,2.6908442494519673,0.44280234289940623,-6.230340608819444E-7,1.5417075E-8,,,Leo,1,50194,,47.68699981017778,,
50230,50372,89021,4033,,33Lam UMa,,10.284952,42.914365,42.1585,-170.11,-42.64,18.0,3.45,0.326,A2IV,0.029,-27.815454,13.402145,28.706022,-2.4E-6,3.975E-5,6.15E-6,2.69259416873017,0.7489969631601612,-8.247165519930555E-7,-2.06724553E-7,Lam,33,UMa,1,50230,,64.50598332848317,,
50242,50384,89125,4039,Gl 387A,39    Leo,,10.287378,23.10622,22.805,-413.29,-97.22,37.5,5.81,4.02,F8Vw,0.5,-18.90255,9.092886,8.949656,-1.578E-5,5.829E-5,5.17E-6,2.693229164743472,0.403279610811225,-2.0036864603680557E-6,-4.7133586E-7,,39,Leo,1,50242,Gl 387,2.1478304741305343,,
50272,50414,89254,4042,,22Eps Sex,,10.293834,-8.068914,59.312,-160.25,2.78,15.0,5.25,1.384,F2III,0.336,-52.963388,25.367269,-8.325293,6.1E-6,4.817E-5,-1.36E-6,2.694919486003173,-0.140829123069075,-7.769139230902779E-7,1.347782E-8,Eps,22,Sex,1,50272,,24.344451836922016,,
50306,50448,88983,4026,,32    UMa,,10.300583,65.108351,79.5545,-89.48,-9.28,-7.0,5.74,1.237,A8III,0.163,-30.224966,14.411102,72.164257,1.464E-5,3.125E-5,-8.0E-6,2.696686291151288,1.1363550943312961,-4.3381128136111114E-7,-4.4990709E-8,,32,UMa,1,50306,,27.87404520323769,,
50338,50480,89461,4056,,,,10.307847,-41.66849,163.1321,-28.24,3.13,23.0,5.97,-0.093,B9V,-0.063,-110.096991,52.236261,-108.453561,-7.79E-6,2.841E-5,-1.379E-5,2.698588058025395,-0.727252344221655,-1.3691138338888888E-7,1.5174668E-8,,,Vel,1,50338,,94.8855326727801,,
50422,50564,89449,4054,Gl 388.1,40    Leo,,10.328938,19.470914,21.3675,-229.99,-214.66,6.1,4.78,3.131,F6IV,0.452,-18.248265,8.534898,7.122411,-1.95E-6,2.721E-5,-1.888E-5,2.7041095875488907,0.3398315598658475,-1.1150229839097222E-6,-1.040701046E-6,,40,Leo,1,50422,,4.870796664925367,,
50440,50583,89484,4057,,41Gam1Leo,Algieba,10.332873,19.841489,39.8883,310.77,-152.88,-37.0,2.01,-0.994,K0III,1.128,-34.002797,15.860719,13.53874,-2.24E-6,-6.526E-5,-4.065E-5,2.7051398372354067,0.34629930564740247,1.5066554750624999E-6,-7.41183154E-7,Gam-1,41,Leo,1,50440,,217.57049509257934,,
50541,50685,89343,4047,,,,10.350943,68.747651,123.3046,-54.63,-34.17,4.0,5.88,0.425,A7Vn,0.241,-40.594004,18.702138,114.919059,-4.97E-6,3.824E-5,-3.59E-6,2.7098706515300055,1.1998728624677024,-2.648537136875E-7,-1.65660834E-7,,,UMa,1,50541,,58.8843655355589,EN,5.914
50641,50786,89744,4067,Wo 9326,,,10.369607,41.22953,39.4322,-120.17,-138.6,-6.5,5.73,2.751,F7V,0.531,-26.995196,12.277387,25.988824,-1.83E-6,2.607E-5,-2.431E-5,2.7147567602447507,0.7195910454220913,-5.826005999236111E-7,-6.71951761E-7,,,UMa,1,50641,,6.911940643980488,,
50653,50799,89998,4080,,,,10.372108,-41.64996,62.5,-27.23,60.77,21.0,4.82,0.841,K1IIIvar,1.095,-42.523932,19.306177,-41.536251,-2.234E-5,1.92E-5,-5.2E-7,2.7154116168708042,-0.7269289380638613,-1.320147652152778E-7,2.94621273E-7,,,Vel,1,50653,,40.14209182043211,,
50655,50801,89758,4069,,34Mu  UMa,,10.372155,41.499516,70.6215,-80.47,34.1,-21.0,3.06,-1.185,M0III SB,1.603,-48.161684,21.865099,46.794651,3.308E-5,1.524E-5,-5.49E-6,2.715423700366274,0.7243031975628188,-3.9012956874305556E-7,1.65321465E-7,Mu,34,UMa,1,50655,,259.4179362118815,,
50715,50860,89904,4075,,27    LMi,,10.385091,33.908145,74.2942,-14.13,-4.29,-15.0,5.89,1.535,A6V,0.147,-56.230071,25.298681,41.445917,1.291E-5,-2.3E-7,-9.84E-6,2.7188105955884856,0.5918087660130724,-6.850417306249999E-8,-2.0798506E-8,,27,LMi,1,50715,,21.183611352485013,,
50740,50885,90044,4082,,25    Sex,,10.390688,-4.074035,104.1667,-50.51,4.24,23.0,5.93,0.841,B9p Si(CrSr),-0.048,-94.817434,42.492703,-7.400581,-1.112E-5,3.293E-5,4.6E-7,2.720275883305337,-0.071105321134125,-2.448793900486111E-7,2.05561E-8,,25,Sex,1,50740,,40.14209182043211,SS,5.948
50743,50888,90132,4086,,,,10.391478,-38.009839,41.4594,-158.83,-53.55,17.0,5.34,2.252,A8V,0.251,-29.812307,13.353136,-25.530659,6.6E-6,3.202E-5,-1.919E-5,2.7204825942412727,-0.6633968436550937,-7.700295688263889E-7,-2.59617725E-7,,,Ant,1,50743,,10.94460267815079,,
50788,50933,89822,4072,Wo 9327,,,10.402182,65.566423,104.0583,-8.93,-20.83,-2.6,4.94,-0.146,A0sp...,-0.052,-39.331229,17.484507,94.738965,-5.91E-6,7.56E-6,-6.77E-6,2.7232847611787108,1.1443499583664711,-4.329386167361111E-8,-1.00986689E-7,,,UMa,1,50788,,99.63226419544176,ET,4.949
50790,50935,90040,4081,,28    LMi,,10.40239,33.718531,130.039,-15.65,-1.93,-22.0,5.52,-0.05,K1III,1.186,-98.839303,43.932016,72.186291,2.049E-5,1.69E-6,-1.35E-5,2.723339420108266,0.5884993791270899,-7.587334100694445E-8,-9.356904E-9,,28,LMi,1,50790,,91.20108393559097,,
50863,51008,90254,4088,,44    Leo,,10.420887,8.784845,314.4654,10.54,-38.65,-20.0,5.61,-1.878,M2IIIs,1.63,-284.595132,124.849669,48.026522,3.82E-6,-1.922E-5,-6.135E-5,2.728181966119417,0.15332446142073874,5.109936193055555E-8,-1.87380487E-7,,44,Leo,1,50863,,491.1339996469983,,
50901,51046,90362,4092,,,,10.428964,-7.059829,121.6545,-135.2,129.0,32.0,5.6,0.174,M0.5III,1.528,-110.663764,48.268562,-14.952068,-6.46E-6,8.981E-5,7.148E-5,2.7302964866541592,-0.12321726066558875,-6.554680961111111E-7,6.25409647E-7,,,Sex,1,50901,,74.19933277899432,,
50911,51056,90277,4090,,30    LMi,,10.431895,33.79612,71.5308,-75.28,-59.0,14.0,4.72,0.448,F0V,0.26,-54.504577,23.72371,39.788315,-1.093E-5,3.323E-5,-9.04E-6,2.731063807532286,0.5898535711493788,-3.6496773872222224E-7,-2.86040071E-7,,30,LMi,1,50911,,57.65009137698544,,
50924,51069,90432,4094,,42Mu  Hya,,10.434842,-16.83629,71.7875,-128.51,-80.06,40.0,3.83,-0.45,K4III,1.456,-63.022703,27.373482,-20.792498,-1.07E-5,5.34E-5,-3.852E-5,2.7318351614519676,-0.29384870124103,-6.230340608819444E-7,-3.88141832E-7,Mu,42,Hya,1,50924,,131.82567385564073,,
51027,51172,90610,4104,,Alp Ant,,10.45253,-31.067779,112.2334,-80.42,9.63,12.0,4.28,-0.971,K4III,1.429,-88.352579,37.890013,-57.918293,5.1E-6,4.542E-5,-1.85E-6,2.7364660214873333,-0.5422350314838763,-3.898871619027778E-7,4.6687557E-8,Alp,,Ant,1,51027,,213.01000374112502,,
51089,51233,90537,4100,,31Bet LMi,,10.464727,36.707212,47.1921,-127.52,-109.62,6.0,4.2,0.831,G8III-IV,0.908,-34.818822,14.800637,28.20798,-6.91E-6,3.464E-5,-1.644E-5,2.7396591834489525,0.640661702788385,-6.182344054444444E-7,-5.31452756E-7,Bet,31,LMi,1,51089,,40.513522022926395,,
51217,51362,90882,4116,,29Del Sex,,10.491306,-2.739078,98.7167,-48.78,-12.76,19.0,5.19,0.218,B9.5V,-0.05,-91.012178,37.941396,-4.717455,-8.66E-6,2.89E-5,-7.03E-6,2.746617530694008,-0.047805929294468745,-2.3649211337500003E-7,-6.1862225E-8,Del,29,Sex,1,51217,,71.25248247522671,,
51219,51364,90957,4117,,,,10.491383,-29.663832,110.1322,-59.71,8.85,-5.0,5.58,0.37,K3III,1.42,-88.331201,36.821699,-54.505533,1.421E-5,2.861E-5,6.64E-6,2.7466376230303244,-0.5177315445724125,-2.8948224865972217E-7,4.290601E-8,,,Hya,1,51219,,61.94410750767812,,
51231,51376,90972,4118,,Del Ant,,10.493161,-30.607065,133.1558,-29.27,2.44,14.0,5.57,-0.052,B9/B9.5V,-0.041,-105.802094,44.046772,-67.796013,-4.86E-6,2.249E-5,-5.93E-6,2.7471032443315626,-0.5341940584922863,-1.4190496429861112E-7,1.1829453E-8,Del,,Ant,1,51231,,91.3692373681454,,
51240,51384,89571,4062,,,,10.495037,84.252009,40.6339,-128.39,-39.6,4.0,5.52,2.476,F0IV,0.244,-3.757733,1.562443,40.42963,2.16E-6,2.649E-5,3.29E-6,2.747594267542511,1.4704749571206013,-6.224522844652776E-7,-1.91986217E-7,,,Cam,1,51240,,8.904304435937416,,
51275,51420,90840,4113,,32    LMi,,10.501792,38.925132,231.4815,-15.68,-4.62,2.0,5.79,-1.033,A4V,0.087,-166.409261,68.837569,145.440847,2.25E-6,1.811E-5,-2.75E-6,2.74936268383563,0.6793717100140699,-7.601878511111111E-8,-2.2398392E-8,,32,LMi,1,51275,,225.52775667452468,,
51290,51437,90994,4119,,30Bet Sex,,10.504855,-0.637026,124.0695,-40.12,-22.17,12.0,5.08,-0.388,B6V,-0.138,-114.678544,47.330714,-1.379402,-2.0E-6,2.693E-5,-1.347E-5,2.7501647220615744,-0.011118200477930001,-1.9450724863888888E-7,-1.07483192E-7,Bet,30,Sex,1,51290,,124.50878639160531,Bet,5.089
51312,51459,90839,4112,Gl 395,36    UMa,,10.510461,55.980536,12.7796,-177.02,-33.45,8.6,4.82,4.287,F8V,0.541,-6.613102,2.718087,10.592404,-1.97E-6,1.267E-5,6.13E-6,2.7516323575996986,0.97704467401096,-8.582171773194445E-7,-1.62170176E-7,,36,UMa,1,51312,,1.6795773139880843,,
51344,51491,91120,4123,,,,10.516622,-13.58847,160.2564,-33.59,-0.81,13.0,5.59,-0.434,B8/B9IV/V,-0.028,-144.171363,58.984049,-37.651709,-1.94E-6,2.899E-5,-3.74E-6,2.753245129071991,-0.2371635333611625,-1.6284891529861113E-7,-3.92699E-9,,,Hya,1,51344,,129.89726288978545,,
51354,51502,90089,4084,Gl 392.1,,,10.518048,82.558587,21.5008,-79.21,20.43,4.2,5.25,3.588,F2V,0.399,-2.577639,1.05352,21.319754,4.56E-6,7.05E-6,4.54E-6,2.753618637816982,1.4409191766650475,-3.840209163680555E-7,9.9047434E-8,,,Cam,1,51354,,3.197422303204926,,
51408,51556,91130,4124,,33    LMi,,10.530937,32.379554,78.0031,17.1,6.89,-15.0,5.9,1.439,A0IV,0.114,-61.062741,24.715508,41.772574,1.088E-5,-1.138E-5,-6.02E-6,2.7569929054024698,0.5651298322820425,8.2903139375E-8,3.3403662E-8,,33,LMi,1,51408,,23.141952615112523,,
51437,51585,91232,4127,,46    Leo,,10.536604,14.13727,212.766,-40.94,24.71,34.0,5.43,-1.21,M2III,1.696,-191.364834,77.125884,51.967285,-9.72E-6,4.944E-5,3.321E-5,2.758476480276193,0.246741901227775,-1.9848272081944443E-7,1.1979746E-7,,46,Leo,1,51437,,265.4605561975539,,
51461,51610,91437,4139,,,,10.54267,-44.618508,121.8027,-12.76,-23.62,-10.0,5.91,0.482,G6/G8III,0.92,-80.465056,32.281442,-85.552085,1.865E-5,6.3E-7,-2.74E-6,2.760064632705526,-0.7787398649886712,-6.186222563888889E-8,-1.14512991E-7,,,Vel,1,51461,,55.872743899402,,
51509,51658,91312,4132,,,,10.553865,40.42556,34.626,-142.04,8.0,9.0,4.72,2.023,A7IV,0.222,-24.492411,9.742819,22.453613,3.11E-6,2.442E-5,6.99E-6,2.7629954164931716,0.7055591213695726,-6.886293518611111E-7,3.8785094E-8,,,UMa,1,51509,,13.514500541175588,,
51536,51685,91365,4137,,34    LMi,,10.558587,34.988695,209.6436,-28.7,-3.08,7.0,5.57,-1.037,A2Vn,0.029,-159.669196,63.28587,120.212777,3.63E-6,2.994E-5,1.54E-6,2.7642317265116447,0.6106679203427162,-1.3914152631944444E-7,-1.4932261E-8,,34,LMi,1,51536,,226.36016404497494,,
51569,51718,91550,4145,,44    Hya,,10.566912,-23.745165,244.4988,-10.44,21.15,-4.0,5.08,-1.861,K5III,1.596,-208.233504,82.009888,-98.452181,-1.37E-6,1.384E-5,2.459E-5,2.766411222122703,-0.41443130379168625,-5.0614548249999996E-8,1.02538093E-7,,44,Hya,1,51569,,483.50392059162147,,
51626,51775,91612,4146,,48    Leo,,10.580004,6.953749,81.5661,-100.19,56.6,5.0,5.07,0.512,G8II-III,0.921,-75.435493,29.410977,9.875057,1.219E-5,3.777E-5,2.283E-5,2.769838617820268,0.12136581303975125,-4.857348265486111E-7,2.74404543E-7,,48,Leo,1,51626,,54.35005651294466,,
51653,51802,91636,4148,,49    Leo,,10.583933,8.650425,131.406,-52.74,-5.56,17.0,5.67,0.077,A2V,0.059,-121.08577,47.065797,19.764205,-4.35E-6,3.773E-5,-8.9E-7,2.7708672117060678,0.15097840613815,-2.55690735125E-7,-2.695564E-8,,49,Leo,1,51653,,81.13346052282633,TX,5.692
51659,51808,91190,4126,,,,10.584878,75.712948,75.815,-45.58,-14.96,17.0,4.86,0.461,K0III,0.957,-17.440256,6.774144,73.470305,-2.9E-6,1.91E-5,1.549E-5,2.7711146484418383,1.3214402213788974,-2.2097807559722222E-7,-7.2528126E-8,,,Dra,1,51659,,56.963937334118356,,
51665,51814,91480,4141,,37    UMa,,10.586017,57.082637,26.5252,65.65,37.11,-10.0,5.16,3.042,F1V,0.349,-13.438117,5.214896,22.266643,5.86E-6,-1.133E-5,-5.99E-6,2.771412725951586,0.996279954250615,3.182801812847222E-7,1.79914356E-7,,37,UMa,1,51665,,5.286886658508809,,
51672,51821,91793,4153,,,,10.586905,-39.562589,268.0965,-32.17,3.29,37.0,5.5,-1.641,C,3.015,-192.700755,74.729983,-170.756434,-1.462E-5,5.051E-5,-2.081E-5,2.771645117310091,-0.6904974324342624,-1.5596456103472227E-7,1.595037E-8,,,Ant,1,51672,,394.82077803788275,U,5.826
51784,51933,91889,4158,Gl 398.1,,,10.608994,-12.230121,25.0752,268.49,-672.31,-6.2,5.71,3.714,F7V,0.528,-22.898993,8.728283,-5.311883,1.034E-5,-3.887E-5,-7.853E-5,2.7774281946671957,-0.21345588019498127,1.3016762509236113E-6,-3.259450855E-6,,,Hya,1,51784,,2.8470821597992866,,
51830,51979,92036,4162,,,,10.620481,-27.412634,149.4768,-112.98,21.52,17.0,4.87,-1.003,M1III,1.626,-124.132537,46.887988,-68.818523,7.77E-6,8.458E-5,5.84E-6,2.7804355102531573,-0.47844072409584,-5.477424962916666E-7,1.04331904E-7,,,Hya,1,51830,,219.38149918979101,,
51860,52009,92055,4163,,,,10.625909,-13.384543,208.3333,41.74,-37.83,-25.0,4.89,-1.704,C,2.8,-189.701165,71.346928,-48.226078,1.672E-5,-5.133E-5,-3.125E-5,2.7818564236607646,-0.23360434179388126,2.023612302638889E-7,-1.83405015E-7,,,Hya,1,51860,,418.40801956742774,U,5.005
51934,52085,92214,4171,,Phi3Hya,,10.643043,-16.876572,64.5578,-98.57,26.75,18.0,4.91,0.86,G8III,0.922,-57.920169,21.487818,-18.741882,-8.07E-6,3.589E-5,2.67E-6,2.7863421925426066,-0.29455174423298375,-4.778808449236111E-7,1.29687659E-7,Phi-3,,Hya,1,51934,,39.44573020752785,,
51947,52098,92125,4166,,37    LMi,,10.645337,31.976237,177.305,0.1,7.18,-7.0,4.68,-1.564,G0II,0.823,-141.042262,52.228946,93.894934,8.73E-6,-3.32E-6,1.44E-6,2.7869426682421197,0.5580906265841925,4.848136805555557E-10,3.4809622E-8,,37,LMi,1,51947,,367.79007042238624,,
51985,52136,92095,4165,,,,10.651581,53.6683,139.0821,-90.15,-79.36,45.0,5.55,-0.166,K3III,1.27,-77.319325,28.488483,112.04495,-4.502E-5,8.136E-5,5.38E-6,2.7885773847290865,0.93668854045381,-4.3705953302083333E-7,-3.84748136E-7,,,UMa,1,51985,,101.48456628180958,,
51988,52139,92168,4168,,38    LMi,,10.65213,37.91,52.3286,-220.38,-45.73,7.0,5.84,2.246,F9V,0.595,-38.742191,14.268323,32.151929,7.33E-6,5.688E-5,-4.75E-6,2.7887210302165943,0.66165432107866,-1.0684323892083331E-6,-2.21705296E-7,,38,LMi,1,51988,,11.005252214205417,,
52187,52338,92354,4176,,,,10.696747,68.443499,157.4803,-29.43,-24.78,5.0,5.74,-0.246,K3III,1.315,-54.525856,19.36103,146.465493,-1.083E-5,2.769E-5,-2.19E-6,2.800401731544171,1.1945644178027375,-1.4268066618750002E-7,-1.2013683E-7,,,UMa,1,52187,,109.24460532267929,,
52202,52353,92424,4178,,38    UMa,,10.69908,65.71628,69.541,-162.71,-75.04,-11.0,5.12,0.909,K2IIIvar,1.207,-26.956275,9.553326,63.387934,9.5E-7,5.786E-5,-2.066E-5,2.8010125546470284,1.1469654517133812,-7.888403396319445E-7,-3.63804185E-7,,38,UMa,1,52202,,37.705091583339296,,
52256,52407,92845,4194,,,,10.711997,-32.715673,187.2659,-30.95,-0.12,4.0,5.63,-0.732,A0V,0.006,-148.685744,52.127434,-101.211713,6.1E-6,2.763E-5,-2.3E-6,2.804394367063951,-0.5709962170905399,-1.5004983413194444E-7,-5.81776E-10,,,Ant,1,52256,,170.92280052343324,,
52271,52422,92769,4189,,40    LMi,,10.717191,26.325577,48.3793,-99.56,-49.34,10.0,5.51,2.087,A4Vn,0.16,-40.939443,14.290408,21.454873,-5.8E-6,2.676E-5,-5.84E-6,2.805754116545622,0.4594680019381463,-4.82680500361111E-7,-2.39207069E-7,,40,LMi,1,52271,,12.740896859191105,,
52274,52425,92523,4181,,,,10.717789,69.076214,128.041,0.28,-12.86,-0.4,5.01,-0.527,K3III,1.406,-43.174543,15.062996,119.597499,-6.96E-6,2.24E-6,-3.23E-6,2.8059105358779353,1.2056073674634087,1.3574783055555555E-9,-6.2347039E-8,,,UMa,1,52274,,141.51419329314288,,
52301,52452,92841,4193,,35    Sex,,10.722478,4.747669,169.4915,19.69,-32.96,-6.0,5.77,-0.376,K3III+...,1.168,-159.550516,55.445349,14.028412,-1.65E-6,-1.655E-5,-2.75E-5,2.80713809627337,0.08286246379734624,9.545981370138891E-8,-1.59794589E-7,,35,Sex,1,52301,,123.14024122062172,,
52306,52457,92825,4192,,41    LMi,,10.7236,23.188404,70.2741,-116.66,8.27,19.0,5.08,0.846,A3Vn,0.042,-61.024025,21.186368,27.670908,-2.79E-6,4.304E-5,1.024E-5,2.807432041143152,0.40471400582329625,-5.655836397361111E-7,4.0094091E-8,,41,LMi,1,52306,,39.95765566188054,,
52318,52469,92787,4191,,,,10.725822,46.203877,37.092,-268.17,-66.06,4.0,5.18,2.334,F5III,0.324,-24.256061,8.405555,26.773293,5.01E-6,4.93E-5,-5.27E-6,2.8080137599075874,0.8064097796557262,-1.3001248471458333E-6,-3.20267917E-7,,,UMa,1,52318,,10.148456628180952,,
52327,52478,92728,4187,,39    UMa,,10.728702,57.199203,113.3787,17.38,-51.66,-15.0,5.79,0.517,A0Vs,-0.038,-58.048933,20.066571,95.301382,-1.782E-5,-3.95E-6,-2.828E-5,2.8087676032804048,0.9983144195209638,8.426061768055556E-8,-2.50454747E-7,,39,UMa,1,52327,,54.100340686346755,,
52426,52577,92839,4195,,,,10.751118,67.411384,380.2281,4.38,0.74,-5.0,5.95,-1.95,C5II,2.382,-138.313004,46.905745,351.05945,4.6E-7,-8.68E-6,-4.2E-6,2.814636135804843,1.1765506033916837,2.1234839208333335E-8,3.587621E-9,,,UMa,1,52426,,524.8074602497728,VY,6.086
52486,52638,93152,4203,,42    LMi,,10.764416,30.682313,117.2333,-26.61,-36.43,12.0,5.36,0.015,A1Vn,-0.05,-95.592901,32.047608,59.821566,-1.522E-5,2.105E-5,-1.154E-5,2.8181174441719468,0.5355073905957988,-1.2900892039583333E-7,-1.76617623E-7,,42,LMi,1,52486,,85.90135215053961,,
52534,52686,93257,4208,,51    Leo,,10.773484,18.891523,57.2082,94.06,-40.64,-6.0,5.5,1.713,K3III,1.134,-51.360044,17.082951,18.522707,-6.19E-6,-2.543E-5,-1.265E-5,2.8204914811377946,0.32971927600255874,4.560157479305556E-7,-1.97028279E-7,,51,Leo,1,52534,,17.98042695177437,,
52537,52689,93291,4209,,52    Leo,,10.773689,14.194645,88.1057,-125.33,-64.92,35.0,5.49,0.765,G4III:,0.908,-81.051683,26.953944,21.605073,-2.249E-5,6.389E-5,-1.81E-5,2.820545131351374,0.24774328801589124,-6.076169858402778E-7,-3.14741041E-7,,52,Leo,1,52537,,43.05266104917108,,
52585,52737,93397,4214,,,,10.781127,-17.296874,63.1313,-16.03,-17.91,-14.0,5.44,1.439,A3V,0.112,-57.233334,18.909394,-18.770337,1.607E-5,-1.4E-7,-9.8E-7,2.822492321988211,-0.3018873967636375,-7.771563299305557E-8,-8.683013E-8,,,Hya,1,52585,,23.141952615112523,,
52687,52841,93657,4225,,,,10.803921,-31.68785,143.0615,-29.19,1.61,21.0,5.87,0.092,A1V,0.028,-115.814849,37.499169,-75.149048,-1.171E-5,2.507E-5,-1.033E-5,2.828459836725258,-0.553057316701875,-1.4151711335416668E-7,7.8055E-9,,,Hya,1,52687,,80.02026771193327,,
52709,52863,93655,4224,,,,10.811266,-1.958896,167.5042,-18.58,7.93,3.0,5.92,-0.2,M2III,1.608,-159.364768,51.261612,-5.725717,1.49E-6,1.537E-5,6.33E-6,2.830382692814159,-0.03418917859991499,-9.007838184722222E-8,3.8445724E-8,,,Sex,1,52709,,104.71285480508996,,
52757,52911,93702,4227,,53    Leo,,10.820953,10.545202,116.6861,-4.37,-24.39,-7.0,5.32,-0.015,A2V,0.035,-109.293551,34.849986,21.35485,5.05E-6,9.8E-7,-1.487E-5,2.8329188126193685,0.18404849634700998,-2.1186357840277773E-8,-1.18246056E-7,,53,Leo,1,52757,,88.30799004185621,,
52789,52943,93813,4232,,Nu  Hya,,10.827079,-16.193648,44.0723,92.77,199.02,-1.0,3.11,-0.111,K0/K1III,1.232,-40.343946,12.793047,-12.291085,-1.636E-5,-1.561E-5,4.112E-5,2.8345227794144505,-0.28263248033336374,4.4976165145138887E-7,9.64876187E-7,Nu,,Hya,1,52789,,96.47171518961676,,
52794,52948,93833,4233,,,,10.828747,-9.852695,104.4932,9.78,-27.17,40.0,5.85,0.755,G8III:,1.074,-98.150183,31.076252,-17.880489,-3.768E-5,6.73E-6,-2.056E-5,2.8349592828793075,-0.17196196658392374,4.741477795833333E-8,-1.31723877E-7,,,Sex,1,52794,,43.45102241715714,,
52811,52965,93905,4238,,,,10.832506,-34.058183,132.4503,-40.12,6.99,-12.0,5.61,0.0,A1V,0.038,-104.645077,33.019419,-74.176675,1.505E-5,2.226E-5,1.059E-5,2.8359435110615743,-0.594427427475835,-1.9450724863888888E-7,3.3888476E-8,,,Ant,1,52811,,87.09635899560806,,
52826,52980,93903,4237,,41    Sex,,10.838349,-8.897763,95.2381,-5.33,-14.72,-4.0,5.8,0.906,A3m,0.156,-89.774172,28.176142,-14.730643,5.6E-6,8.2E-7,-6.08E-6,2.83747311789502,-0.15529525444001374,-2.584056917361111E-8,-7.1364573E-8,,41,Sex,1,52826,,37.80941866832965,,
52881,53035,94014,4240,,,,10.851502,-3.092667,155.0388,-54.06,-10.92,37.0,5.95,-0.002,K2,1.475,-147.867863,45.850433,-8.364519,-2.363E-5,4.987E-5,-1.024E-5,2.8409166737100873,-0.053977224239463745,-2.6209027570833334E-7,-5.2941653E-8,,,Sex,1,52881,,87.2569442770116,,
52889,53043,93859,4235,,43    UMa,,10.853067,56.58225,109.529,-69.47,5.46,15.0,5.66,0.462,K2III,1.132,-57.62302,17.841853,91.42148,5.15E-6,3.702E-5,1.44E-5,2.841326392999441,0.9875465596197275,-3.368000638819445E-7,2.6470826E-8,,43,UMa,1,52889,,56.91149576288411,,
52910,53064,93875,4236,,42    UMa,,10.856594,59.320119,83.5422,-29.73,-51.2,-17.0,5.57,0.96,K2III,1.16,-40.730976,12.5703,71.848793,-5.01E-6,1.415E-5,-2.553E-5,2.8422497928178116,1.0353313920347151,-1.4413510722916667E-7,-2.48224604E-7,,42,UMa,1,52910,,35.974933515574236,,
53075,53229,94264,4247,,46    LMi,,10.888526,34.214871,29.0867,92.47,-286.06,16.0,3.79,1.472,K0III-IV,1.04,-23.041794,6.900625,16.355475,-3.843E-5,-2.1E-6,-2.415E-5,2.8506094506880912,0.5971621529923775,4.483072104097222E-7,-1.386858014E-6,,46,LMi,1,53075,,22.4491550756959,,
